mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,zcr,rms,spec_cent,spec_bw,rolloff,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12,fileName,label
-320.3927307128906,115.00993347167969,-51.71098327636719,-10.023731231689453,-9.5584716796875,-9.168111801147461,-13.507702827453613,-12.813760757446289,-12.285136222839355,-4.917675971984863,-5.278320789337158,-4.791792392730713,-5.775369167327881,-5.840936660766602,-10.721839904785156,-3.4682793617248535,-13.92286205291748,-4.529685020446777,-11.760854721069336,-12.221301078796387,0.10311399073590814,0.02565094269812107,1767.264685122779,1741.3695831611751,2962.8833364594207,0.5335875153541565,0.5523605942726135,0.6519547700881958,0.696194589138031,0.5432385802268982,0.5302664041519165,0.5437257289886475,0.5172693133354187,0.5489023327827454,0.574268102645874,0.6318362355232239,0.5809646248817444,biden-original_clip_18_vtlp.wav,0
-310.483154296875,102.19126892089844,-44.438899993896484,4.455458164215088,-5.425992965698242,-9.293453216552734,-21.644142150878906,-14.146679878234863,-6.392734050750732,-5.889040470123291,-8.58833122253418,-3.128868341445923,-3.057140827178955,-4.848791599273682,-10.116551399230957,-5.179697513580322,-15.203575134277344,-9.137907981872559,-15.92341423034668,-12.397636413574219,0.11043107385177453,0.026657503098249435,1945.923116529544,1814.277326374282,3380.0835276944154,0.5616206526756287,0.6579565405845642,0.7080848217010498,0.6639775037765503,0.5541368722915649,0.4592367112636566,0.433874249458313,0.45299357175827026,0.49510425329208374,0.5676184892654419,0.617043137550354,0.5742087960243225,biden-original_clip_19_vtlp.wav,0
-289.8110656738281,126.61116790771484,-52.50627136230469,-15.412696838378906,-15.328557968139648,-9.67931079864502,-6.122787952423096,-5.8197784423828125,-7.56577730178833,0.11742924898862839,-8.88805866241455,-2.591397285461426,-7.98131799697876,-10.887467384338379,-10.414200782775879,-2.920353412628174,-10.893491744995117,-1.0956934690475464,-7.876166343688965,-4.250460624694824,0.09566540807672234,0.02776491641998291,1670.70088072836,1709.8116388489177,2794.910865735908,0.6111868619918823,0.5725098252296448,0.5192217826843262,0.5580779910087585,0.582026481628418,0.5857402086257935,0.5947343707084656,0.6086640357971191,0.5966426730155945,0.5329702496528625,0.598522961139679,0.5887324213981628,biden-original_clip_2_vtlp.wav,0
-256.64599609375,105.4006576538086,-70.10556030273438,-21.520538330078125,-23.263381958007812,-15.184150695800781,-16.22502899169922,-6.8855366706848145,-9.00805950164795,-1.7796945571899414,-7.117150783538818,-1.9755035638809204,-4.230330467224121,-6.138484477996826,-12.467334747314453,-3.2588889598846436,-14.537421226501465,-5.754853248596191,-10.609546661376953,-6.778016567230225,0.11405801474425888,0.03326299786567688,1873.659454269464,1720.8315358844388,3038.8339558324633,0.5735276341438293,0.6241362690925598,0.7201796770095825,0.6482871770858765,0.5164941549301147,0.5274290442466736,0.565136730670929,0.5582109093666077,0.5484228134155273,0.6146875023841858,0.5966631770133972,0.5800927877426147,biden-original_clip_20_vtlp.wav,0
-235.02011108398438,96.1494140625,-61.71196365356445,-15.585494995117188,-24.43022346496582,-13.689034461975098,-14.582391738891602,-8.479565620422363,-10.904083251953125,-0.21969100832939148,-8.122124671936035,-5.561330795288086,-5.908698558807373,-4.936180114746094,-11.42844009399414,-0.844375491142273,-7.517627239227295,-3.7914681434631348,-8.124014854431152,-6.311600208282471,0.12053003490344467,0.03666526824235916,2036.8575618788516,1882.1513361942782,3518.341077195329,0.6273501515388489,0.580748975276947,0.5494791269302368,0.6410046815872192,0.5734782814979553,0.5078243017196655,0.6134690642356873,0.6724165678024292,0.662700891494751,0.6005791425704956,0.6332938075065613,0.6758975982666016,biden-original_clip_21_vtlp.wav,0
-254.69476318359375,105.02743530273438,-52.24887466430664,-16.587862014770508,-24.60506248474121,-7.8485212326049805,-12.98950481414795,-10.562804222106934,-13.304365158081055,-1.9663740396499634,-6.805319309234619,-6.375332355499268,-5.683081150054932,-5.703382968902588,-11.13638687133789,-0.8640661239624023,-12.63171672821045,-6.947411060333252,-9.511335372924805,-9.457321166992188,0.11042189946503131,0.03446987643837929,1933.2676703428879,1867.077276260209,3394.626306840423,0.6169766187667847,0.5834019184112549,0.5945706963539124,0.5737249851226807,0.5847753286361694,0.5332690477371216,0.5429786443710327,0.602390706539154,0.5950391888618469,0.6612073183059692,0.5969171524047852,0.5682697296142578,biden-original_clip_22_vtlp.wav,0
-247.50244140625,100.73303985595703,-61.89851379394531,-20.485666275024414,-22.375999450683594,-11.362799644470215,-13.277003288269043,-7.785601615905762,-13.294938087463379,-4.671416759490967,-5.75111722946167,-3.6913094520568848,-6.875956058502197,-8.532846450805664,-14.886564254760742,-1.8633087873458862,-14.695162773132324,-8.030266761779785,-7.3201141357421875,-3.7738616466522217,0.11763194806889353,0.03803489729762077,1961.361328743249,1823.955918596529,3334.387283484473,0.5549706816673279,0.6014024615287781,0.6562557816505432,0.6169708967208862,0.6207269430160522,0.6200324296951294,0.600521445274353,0.5203740000724792,0.5240022540092468,0.5552782416343689,0.5302827954292297,0.5214444994926453,biden-original_clip_23_vtlp.wav,0
-274.62481689453125,107.57229614257812,-58.25173568725586,-20.07115364074707,-26.75047492980957,-14.102533340454102,-14.67750358581543,-3.950777769088745,-12.195448875427246,-4.358260631561279,-6.658603668212891,0.5788418054580688,-1.552085518836975,-4.15300178527832,-11.349462509155273,-4.418857574462891,-12.183921813964844,-6.728901386260986,-12.20849323272705,-5.814602375030518,0.10732605362734865,0.030324390158057213,1870.5503220038568,1778.3728335820465,3155.6032567034185,0.6200096607208252,0.6459048986434937,0.6040030717849731,0.6493400931358337,0.6838154196739197,0.5944799780845642,0.4798372685909271,0.43154773116111755,0.4991225004196167,0.5122056007385254,0.4971206784248352,0.5727348923683167,biden-original_clip_24_vtlp.wav,0
-319.4473571777344,113.13517761230469,-41.29054641723633,-11.124561309814453,-6.383721828460693,-0.4456840753555298,-19.772531509399414,-17.21075439453125,-15.588284492492676,-3.9895966053009033,-5.898390769958496,-4.604640007019043,-6.708954811096191,-8.458632469177246,-10.935056686401367,0.12768664956092834,-13.72497844696045,-6.811411380767822,-11.900182723999023,-12.80715274810791,0.11245453581680584,0.028297455981373787,1824.9564523716122,1715.3788746316025,3006.5341511449633,0.5590969324111938,0.6663848757743835,0.6295379996299744,0.47848010063171387,0.48772141337394714,0.5468277335166931,0.495066374540329,0.5414820313453674,0.6140193939208984,0.5410988926887512,0.5286837220191956,0.502986490726471,biden-original_clip_25_vtlp.wav,0
-335.3428955078125,125.84445190429688,-54.51123046875,-14.145812034606934,-10.188763618469238,-6.279555797576904,-11.781510353088379,-8.41262149810791,-11.127579689025879,-4.172117233276367,-3.2160701751708984,-2.999011516571045,-8.869780540466309,-9.966797828674316,-10.417313575744629,0.057314496487379074,-11.105772972106934,-5.516044616699219,-10.323383331298828,-9.570387840270996,0.09664910621085596,0.025120051577687263,1578.4436236250338,1570.5689538011973,2521.8123083572546,0.6369737982749939,0.5982192158699036,0.533396303653717,0.4347533583641052,0.5245189666748047,0.5756959915161133,0.5538738965988159,0.5444838404655457,0.5712118744850159,0.5822208523750305,0.4732741117477417,0.5113199949264526,biden-original_clip_26_vtlp.wav,0
-333.68548583984375,116.96245574951172,-37.81712341308594,-10.555453300476074,-13.003856658935547,-4.597309589385986,-13.735621452331543,-9.689958572387695,-12.68331527709961,-4.170868873596191,-7.219795227050781,-2.4225211143493652,-4.8146514892578125,-2.6203806400299072,-5.4613871574401855,-4.534718990325928,-15.960339546203613,-9.122756958007812,-10.519973754882812,-8.911666870117188,0.09285091009916492,0.02742965705692768,1701.5313016437347,1776.7817791824473,2937.259274285621,0.622324526309967,0.5598113536834717,0.5702475905418396,0.5055655241012573,0.43593278527259827,0.4664328694343567,0.4962037205696106,0.4945948123931885,0.5393852591514587,0.5496337413787842,0.539035975933075,0.5940747261047363,biden-original_clip_27_vtlp.wav,0
-283.86065673828125,101.40888977050781,-52.27019119262695,-12.301814079284668,-22.023996353149414,-10.549104690551758,-15.986268997192383,-6.484936714172363,-7.86593770980835,-4.526386737823486,-6.523871421813965,-4.844061851501465,-6.0918707847595215,-4.80482292175293,-10.745979309082031,-2.200087070465088,-11.348968505859375,-8.361215591430664,-11.813652038574219,-8.20667552947998,0.12218346326983298,0.027919763699173927,1996.0008548653782,1889.634762869943,3430.70228911143,0.596933901309967,0.6197503805160522,0.681461751461029,0.6261276006698608,0.49150514602661133,0.4828057289123535,0.5372066497802734,0.5222041010856628,0.6130994558334351,0.6250821352005005,0.5918064117431641,0.5352916717529297,biden-original_clip_28_vtlp.wav,0
-334.0853576660156,114.77721405029297,-25.989492416381836,-12.10421085357666,-16.836917877197266,-9.973628044128418,-11.947296142578125,-7.554296970367432,-14.66970157623291,-3.4571776390075684,-7.504419326782227,-3.6247756481170654,-4.858762264251709,-8.294280052185059,-9.4278564453125,-2.80975604057312,-12.500481605529785,-5.928280830383301,-9.98414421081543,-7.774317264556885,0.09829336019050104,0.027075747027993202,1745.3858395105472,1807.8887526409987,2979.6738403575155,0.45353424549102783,0.46240267157554626,0.5433812737464905,0.5777522921562195,0.5882577896118164,0.489128440618515,0.4686669707298279,0.5127941370010376,0.5693372488021851,0.5377883315086365,0.5025795102119446,0.4904630780220032,biden-original_clip_29_vtlp.wav,0
-279.4489440917969,116.25712585449219,-50.08255386352539,-9.471461296081543,-15.967275619506836,-8.651607513427734,-9.366819381713867,-4.987624645233154,-7.135168552398682,-0.7262337803840637,-9.348139762878418,-3.6803393363952637,-4.475305557250977,-3.8518872261047363,-9.081315040588379,-2.7697296142578125,-12.498759269714355,-4.935983180999756,-7.411934852600098,-2.4504950046539307,0.1126706435934238,0.02846241183578968,1879.2236796466655,1772.4839630158237,3172.7084420668057,0.6695927977561951,0.6216488480567932,0.6037027835845947,0.5078579187393188,0.517561137676239,0.5456995368003845,0.6314207911491394,0.647346019744873,0.565476655960083,0.5699257254600525,0.599225640296936,0.6878247857093811,biden-original_clip_3_vtlp.wav,0
-329.25933837890625,116.5448989868164,-38.07429122924805,-11.914117813110352,-7.418423175811768,-3.259082078933716,-16.250160217285156,-17.368818283081055,-14.371407508850098,-8.510526657104492,-5.002427101135254,-2.678832530975342,-4.67170524597168,-7.474442005157471,-9.2716703414917,0.6126707792282104,-15.385141372680664,-9.890442848205566,-15.603233337402344,-12.266250610351562,0.08925353111951984,0.02756619267165661,1679.8393561168434,1756.4080151071785,2843.7539245987737,0.5243911743164062,0.5737110376358032,0.6304642558097839,0.6025736331939697,0.4734426438808441,0.45566174387931824,0.5253221988677979,0.5118502974510193,0.45950189232826233,0.4920104444026947,0.5473780632019043,0.5365719795227051,biden-original_clip_30_vtlp.wav,0
-308.02276611328125,117.15226745605469,-39.37942886352539,-14.610235214233398,-13.925941467285156,0.042988117784261703,-19.01358985900879,-20.423105239868164,-17.904945373535156,-7.132254600524902,-7.269428253173828,-0.201816126704216,-4.806849002838135,-6.188241481781006,-7.277328968048096,-2.399392604827881,-18.75383758544922,-9.72637939453125,-17.62849235534668,-13.68836498260498,0.10053191055584551,0.03148007020354271,1769.5858730650039,1744.9096535722958,2988.934466336117,0.4605511426925659,0.5337790250778198,0.6955370306968689,0.7600783705711365,0.48527204990386963,0.4034310281276703,0.45116326212882996,0.4489308297634125,0.42604199051856995,0.482663631439209,0.5199199318885803,0.47662463784217834,biden-original_clip_31_vtlp.wav,0
-274.7467346191406,106.61675262451172,-55.30630874633789,-13.535850524902344,-19.150741577148438,-10.928498268127441,-18.95466423034668,-6.885099411010742,-12.331823348999023,-1.612905740737915,-7.273975849151611,-4.927219867706299,-6.724490642547607,-5.455386161804199,-11.45468521118164,-4.094136714935303,-14.768970489501953,-6.795072555541992,-9.517735481262207,-5.714136123657227,0.11507229416753653,0.027846485376358032,1931.70195156555,1825.9572042021955,3281.9253877707465,0.561941385269165,0.6316764950752258,0.7234236598014832,0.7117593884468079,0.5380610227584839,0.508844792842865,0.6042132377624512,0.6401887536048889,0.6082594394683838,0.5943291783332825,0.605043888092041,0.6105705499649048,biden-original_clip_32_vtlp.wav,0
-236.35983276367188,107.12542724609375,-58.626502990722656,-11.328866958618164,-10.718208312988281,-11.201088905334473,-14.62456226348877,-10.336976051330566,-11.630528450012207,0.5026198029518127,-7.963347434997559,-6.422854423522949,-8.478119850158691,-4.982707500457764,-11.30007553100586,1.1087722778320312,-10.59381103515625,-7.604700565338135,-7.224290370941162,-5.513288497924805,0.11262171353079332,0.03916588053107262,1892.541090246153,1813.3906986719169,3176.6644376304803,0.6485098004341125,0.5805884003639221,0.529479444026947,0.5406521558761597,0.5448625087738037,0.5686554908752441,0.639385998249054,0.667137622833252,0.670356810092926,0.6376872658729553,0.6705837845802307,0.6626741290092468,biden-original_clip_33_vtlp.wav,0
-270.85595703125,91.32630157470703,-60.06931686401367,-10.836446762084961,-16.082006454467773,-10.66706371307373,-14.086250305175781,-14.595593452453613,-12.442191123962402,0.00550208380445838,-3.314204692840576,-6.120702743530273,-8.689449310302734,-6.453054428100586,-8.8356351852417,1.3005651235580444,-8.489187240600586,-5.646867752075195,-10.220446586608887,-8.462614059448242,0.13981663459029228,0.02751721441745758,2130.8166504022233,1929.0714852747299,3535.4912170537577,0.5949673652648926,0.561279833316803,0.6004602909088135,0.5646553039550781,0.5487650632858276,0.5721303224563599,0.6367464661598206,0.6519275307655334,0.7026699781417847,0.6269840002059937,0.6349228620529175,0.5824185609817505,biden-original_clip_34_vtlp.wav,0
-318.5129089355469,122.62857055664062,-45.18765640258789,-15.049368858337402,-10.08784008026123,-5.06782865524292,-20.170915603637695,-15.25582504272461,-12.459692001342773,-5.583608150482178,-4.692391395568848,-4.070193767547607,-8.051825523376465,-7.13867712020874,-8.321260452270508,0.07714933156967163,-11.575666427612305,-9.34500503540039,-10.951671600341797,-12.29571533203125,0.09143805454070981,0.028423743322491646,1592.811087548998,1628.6295137455688,2556.6745192621347,0.5728815197944641,0.575228750705719,0.6076728105545044,0.5409203767776489,0.46644309163093567,0.48798489570617676,0.5473445653915405,0.5846969485282898,0.6022612452507019,0.5497031807899475,0.5434869527816772,0.5349061489105225,biden-original_clip_35_vtlp.wav,0
-301.7796630859375,108.2261734008789,-47.203556060791016,-10.40133285522461,-13.532960891723633,-6.2309064865112305,-18.132230758666992,-9.462407112121582,-10.309480667114258,-4.545231819152832,-3.633467435836792,-1.988059163093567,-8.809003829956055,-9.340691566467285,-10.378786087036133,-1.6756186485290527,-12.454256057739258,-5.902466297149658,-8.547619819641113,-6.196331024169922,0.12071658076722339,0.02586580254137516,1939.5862916142166,1780.2108212206026,3192.1512611723642,0.6169820427894592,0.5907619595527649,0.5940358638763428,0.588840663433075,0.5716506838798523,0.6710005402565002,0.6511361598968506,0.5768392086029053,0.6011702418327332,0.5509454607963562,0.5957698822021484,0.6223790049552917,biden-original_clip_36_vtlp.wav,0
-287.9903564453125,100.00355529785156,-49.40352249145508,-9.224658012390137,-14.043843269348145,-6.181169033050537,-17.55955696105957,-10.081360816955566,-11.549943923950195,-7.988490104675293,-7.6705193519592285,-4.307082176208496,-7.048936367034912,-5.580740928649902,-10.418282508850098,-0.7026838064193726,-11.658196449279785,-6.4613189697265625,-8.915693283081055,-8.011605262756348,0.11837711214770355,0.02825477160513401,2004.6966627661748,1855.6998717107074,3377.3188262493477,0.6157941222190857,0.6157751083374023,0.6539367437362671,0.6513769626617432,0.520004153251648,0.5304784774780273,0.5594115257263184,0.5555050373077393,0.5946930646896362,0.5868117213249207,0.595750093460083,0.596650242805481,biden-original_clip_37_vtlp.wav,0
-326.5806579589844,113.11764526367188,-47.83049392700195,-13.664539337158203,-4.259499549865723,-4.626605033874512,-21.434059143066406,-21.534414291381836,-9.88227653503418,-1.473318099975586,-2.341364622116089,-3.8032405376434326,-9.95140552520752,-8.209455490112305,-10.674358367919922,0.3685798943042755,-13.399075508117676,-9.858101844787598,-10.460022926330566,-7.801408290863037,0.10899375326200418,0.02699880674481392,1805.7516156243776,1723.3321355304877,2980.9325662186848,0.4641200304031372,0.5237064361572266,0.5924727916717529,0.5873806476593018,0.5635547637939453,0.5471936464309692,0.5631890892982483,0.6202553510665894,0.6205642819404602,0.5423504710197449,0.5245135426521301,0.5041255354881287,biden-original_clip_38_vtlp.wav,0
-307.752197265625,102.47527313232422,-51.41853713989258,-12.341631889343262,-16.145648956298828,-7.826928615570068,-17.038549423217773,-10.153943061828613,-8.839027404785156,-2.698284864425659,-7.709271430969238,-1.0352660417556763,-5.041096210479736,-6.702890396118164,-8.17773723602295,-1.5411707162857056,-13.891862869262695,-7.9050421714782715,-11.475226402282715,-7.782045841217041,0.11824561260438414,0.024292398244142532,1961.4551205487696,1838.0379021925435,3327.7115409707726,0.6121839284896851,0.5926777720451355,0.6805019974708557,0.745164692401886,0.5119544267654419,0.5053796172142029,0.5366078615188599,0.5869768261909485,0.5828391909599304,0.5339755415916443,0.5659254789352417,0.6162864565849304,biden-original_clip_39_vtlp.wav,0
-318.8739929199219,128.81582641601562,-47.05482482910156,-7.3877363204956055,0.4205434322357178,-7.593270778656006,-15.355939865112305,-13.21153450012207,-8.912313461303711,-0.7191709280014038,-7.106360912322998,-4.256768703460693,-3.5889360904693604,-3.4231324195861816,-9.2870454788208,-5.924722671508789,-13.757779121398926,-7.33049201965332,-8.286588668823242,-7.634177207946777,0.0994279260177453,0.025413349270820618,1661.8781844527598,1630.2247536449245,2771.6918690468424,0.5638224482536316,0.656914234161377,0.691466212272644,0.6435565948486328,0.5047367811203003,0.510078489780426,0.5442965626716614,0.5628948211669922,0.6170591115951538,0.6376771926879883,0.6209031343460083,0.5684628486633301,biden-original_clip_4_vtlp.wav,0
-281.1695251464844,111.39287567138672,-58.85103225708008,-12.729902267456055,-14.951288223266602,-14.678918838500977,-22.670509338378906,-12.775613784790039,-9.78698444366455,-3.821319103240967,-4.6113996505737305,-4.695779323577881,-6.746514797210693,-4.6685709953308105,-11.477127075195312,-0.4338866174221039,-10.268587112426758,-5.657360553741455,-10.856581687927246,-9.396305084228516,0.10887142810542798,0.030985046178102493,1806.2168289260733,1700.072270404581,2968.3902621020356,0.5828762054443359,0.5764794945716858,0.6482802629470825,0.5724292397499084,0.5050756931304932,0.5533820986747742,0.5597068071365356,0.5186381936073303,0.5818576216697693,0.6333675384521484,0.5816431045532227,0.5825616717338562,biden-original_clip_40_vtlp.wav,0
-330.2620544433594,117.59039306640625,-46.62379455566406,-9.325892448425293,-8.344585418701172,-10.581403732299805,-14.765223503112793,-6.2695159912109375,-10.93784236907959,-7.8889875411987305,-9.446318626403809,-4.314112186431885,-6.481277942657471,-6.1804914474487305,-7.371618747711182,-0.4485612213611603,-8.144490242004395,-4.397726058959961,-8.475449562072754,-7.5634989738464355,0.09880202896659708,0.022915611043572426,1691.8924448408982,1700.2503618028002,2858.9035894278445,0.7084285020828247,0.634512186050415,0.5871123671531677,0.5811871886253357,0.5118699073791504,0.5246570706367493,0.53523188829422,0.5615930557250977,0.6607595086097717,0.5960403084754944,0.5939823985099792,0.6802532076835632,biden-original_clip_41_vtlp.wav,0
-340.8907775878906,103.14744567871094,-24.478038787841797,-8.139059066772461,-7.91335391998291,1.0413204431533813,-17.617176055908203,-14.91321849822998,-13.61755657196045,-5.60972785949707,-5.083432197570801,-3.9080891609191895,-6.36413049697876,-7.78950309753418,-7.048309803009033,-4.083971977233887,-13.249046325683594,-9.913677215576172,-13.377147674560547,-13.094927787780762,0.11443620335334029,0.024687044322490692,1941.6469787542853,1867.8353689911808,3439.468415644572,0.6133426427841187,0.6978046298027039,0.7355151176452637,0.6414634585380554,0.5347737073898315,0.5639549493789673,0.5721011757850647,0.6027835607528687,0.612465500831604,0.6359884142875671,0.6260650157928467,0.5633938312530518,biden-original_clip_42_vtlp.wav,0
